Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Calcium-Mediated Signaling (GO:0019722),3/85,0.008907727513708,0.0485683238247415,0,0,7.474729695750566,35.28697392743489,FCGR3A;CXCL8;CCL3
GO_Biological_Process_2023,Peptidyl-Tyrosine Dephosphorylation (GO:0035335),2/29,0.0092030974751143,0.0494720498075396,0,0,15.02116402116402,70.4224490277819,DUSP5;DUSP1
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transport (GO:0051928),2/29,0.0092030974751143,0.0494720498075396,0,0,15.02116402116402,70.4224490277819,CCL4;CCL3
GO_Biological_Process_2023,Integrated Stress Response Signaling (GO:0140467),2/29,0.0092030974751143,0.0494720498075396,0,0,15.02116402116402,70.4224490277819,FOS;JUNB
GO_Biological_Process_2023,Negative Regulation Of Blood Coagulation (GO:0030195),2/30,0.0098285778207101,0.0525874841341734,0,0,14.48396501457726,66.95156387938638,PLAU;APOE
GO_Biological_Process_2023,Regulation Of Cytokine Production (GO:0001817),4/167,0.0098854863528957,0.0526459622049564,0,0,5.045245398773006,23.292321984827154,IFIH1;IRF7;ISG15;BTN3A2
GO_Biological_Process_2023,Regulation Of RNA Metabolic Process (GO:0051252),3/91,0.0107235720485245,0.0568448610905582,0,0,6.9629803186504216,31.57928099076808,OAS1;OAS2;OAS3
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),2/32,0.0111345221222248,0.0587512803223386,0,0,13.517006802721088,60.79550767481704,HLA-F;HLA-E
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),5/270,0.0115014684962094,0.0604090891199993,0,0,3.899702085402185,17.413263897865516,TNFSF10;CCL3;PMAIP1;CTSS;IFIT2
GO_Biological_Process_2023,Positive Regulation Of Small Molecule Metabolic Process (GO:0062013),2/33,0.0118145960439167,0.0617703765766424,0,0,13.08031599736669,58.0559303610333,PMAIP1;APOE
GO_Biological_Process_2023,Regulation Of Protein Metabolic Process (GO:0051246),3/96,0.0123887403730049,0.0639588832905947,0,0,6.58696375124709,28.92314213052681,SERPINB13;PLAUR;APOE
GO_Biological_Process_2023,DNA Damage Checkpoint Signaling (GO:0000077),2/34,0.0125124802245355,0.0639588832905947,0,0,12.67091836734694,55.51165721021778,DTX3L;PARP9
GO_Biological_Process_2023,Apoptotic Mitochondrial Changes (GO:0008637),2/34,0.0125124802245355,0.0639588832905947,0,0,12.67091836734694,55.51165721021778,IFI6;IFIT2
GO_Biological_Process_2023,Superoxide Metabolic Process (GO:0006801),2/34,0.0125124802245355,0.0639588832905947,0,0,12.67091836734694,55.51165721021778,NCF2;CYBB
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),2/34,0.0125124802245355,0.0639588832905947,0,0,12.67091836734694,55.51165721021778,C1QA;CCL3
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),3/98,0.0130939766052085,0.0664300037137033,0,0,6.447639717851329,27.954405817650997,DUSP5;ZFP36;CCL3
GO_Biological_Process_2023,Platelet Aggregation (GO:0070527),2/35,0.0132279832722483,0.0664300037137033,0,0,12.286332714904145,53.14355844722063,RAP2B;PLEK
GO_Biological_Process_2023,Response To Exogenous dsRNA (GO:0043330),2/35,0.0132279832722483,0.0664300037137033,0,0,12.286332714904145,53.14355844722063,IFIH1;IFIT1
GO_Biological_Process_2023,Endoderm Formation (GO:0001706),2/35,0.0132279832722483,0.0664300037137033,0,0,12.286332714904145,53.14355844722063,DUSP5;DUSP1
GO_Biological_Process_2023,Regulation Of Erythrocyte Differentiation (GO:0045646),2/36,0.0139609152364795,0.0698045761823978,0,0,11.92436974789916,50.93486932982207,ZFP36;STAT1
GO_Biological_Process_2023,Protein Catabolic Process (GO:0030163),3/102,0.0145721785315227,0.0719837405472481,0,0,6.185879412683536,26.15786422245009,PMAIP1;APOE;CTSS
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),2/37,0.0147110875878218,0.0719837405472481,0,0,11.583090379008746,48.87083992538764,STAT1;APOE
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),2/37,0.0147110875878218,0.0719837405472481,0,0,11.583090379008746,48.87083992538764,TNFAIP3;APOE
GO_Biological_Process_2023,Negative Regulation Of Transferase Activity (GO:0051348),2/37,0.0147110875878218,0.0719837405472481,0,0,11.583090379008746,48.87083992538764,ZFP36;DTX3L
GO_Biological_Process_2023,Type I Interferon-Mediated Signaling Pathway (GO:0060337),2/37,0.0147110875878218,0.0719837405472481,0,0,11.583090379008746,48.87083992538764,STAT1;OAS2
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway (GO:0097193),3/105,0.0157404409875109,0.076692786939149,0,0,6.003032140691328,24.92172011518436,PPP1R15A;IFI6;PMAIP1
GO_Biological_Process_2023,Regulation Of Receptor-Mediated Endocytosis (GO:0048259),2/39,0.0162624064321538,0.0776089253855206,0,0,10.955874241588528,45.126141525786544,APOC1;B2M
GO_Biological_Process_2023,Retina Homeostasis (GO:0001895),2/39,0.0162624064321538,0.0776089253855206,0,0,10.955874241588528,45.126141525786544,LYZ;B2M
GO_Biological_Process_2023,Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),2/39,0.0162624064321538,0.0776089253855206,0,0,10.955874241588528,45.126141525786544,CDKN2A;GBP1
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),7/525,0.0162641784016644,0.0776089253855206,0,0,2.816332461493752,11.599882636978435,CLEC7A;CCL4;TNFSF10;CCL3;PMAIP1;IFI35;APOL2
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),6/406,0.016267373006572,0.0776089253855206,0,0,3.1117021276595747,12.815837193730037,ZFP36;CXCL8;TNFAIP3;FOS;GBP2;CD68
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),3/107,0.0165478094013241,0.078619260433677,0,0,5.886994448850119,24.14551684724853,HLA-A;B2M;HLA-DQA1
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),5/298,0.0169621683110309,0.0800710837507808,0,0,3.5220046703790198,14.35840230476085,PPP1R15A;CDKN2A;IRF1;MX2;JUNB
GO_Biological_Process_2023,Negative Regulation Of Secretion By Cell (GO:1903531),2/40,0.0170631829128301,0.0800710837507808,0,0,10.66702470461869,43.42366746060685,RSAD2;APOE
GO_Biological_Process_2023,Positive Regulation Of Monoatomic Ion Transport (GO:0043270),2/40,0.0170631829128301,0.0800710837507808,0,0,10.66702470461869,43.42366746060685,CCL4;CCL3
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),3/109,0.0173780716412013,0.0812158858333697,0,0,5.775335537833106,23.404813614286443,CLEC7A;TNFSF10;PMAIP1
GO_Biological_Process_2023,Acylglycerol Metabolic Process (GO:0006639),2/41,0.0178804597481127,0.0828871514639234,0,0,10.392987964416536,41.82186992516352,APOC1;APOE
GO_Biological_Process_2023,Positive Regulation Of Response To Biotic Stimulus (GO:0002833),2/41,0.0178804597481127,0.0828871514639234,0,0,10.392987964416536,41.82186992516352,GBP5;IFI35
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),7/537,0.0181760206276212,0.0834992602763994,0,0,2.7508622438628527,11.02449885272372,CXCL8;CCL3L1;DUSP1;CDKN2A;IRF1;IFI35;IFIT3
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response (GO:0050728),3/111,0.0182312795363317,0.0834992602763994,0,0,5.6678121420389465,22.69741404703137,CXCL17;TNFAIP3;APOE
GO_Biological_Process_2023,Cytoskeleton Organization (GO:0007010),3/111,0.0182312795363317,0.0834992602763994,0,0,5.6678121420389465,22.69741404703137,CCL3;TNFAIP3;APOE
GO_Biological_Process_2023,Negative Regulation Of Defense Response (GO:0031348),3/112,0.0186665018739365,0.084360604067345,0,0,5.615530123900501,22.35556415568353,CXCL17;TNFAIP3;APOE
GO_Biological_Process_2023,DNA Integrity Checkpoint Signaling (GO:0031570),2/42,0.0187140554000922,0.084360604067345,0,0,10.13265306122449,40.31256172341721,DTX3L;PARP9
GO_Biological_Process_2023,Modulation By Host Of Symbiont Process (GO:0051851),2/42,0.0187140554000922,0.084360604067345,0,0,10.13265306122449,40.31256172341721,CCL4;CCL3
GO_Biological_Process_2023,Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124),2/42,0.0187140554000922,0.084360604067345,0,0,10.13265306122449,40.31256172341721,STAT1;TNFAIP3
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Organization (GO:0051130),3/113,0.0191074760635156,0.0857963140891191,0,0,5.564198687910028,22.021293400586597,PPP1R15A;CLEC7A;APOE
GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),3/114,0.0195542061325188,0.0871616311946441,0,0,5.513792142658122,21.694372855325803,IFIH1;CLEC7A;TNFAIP3
GO_Biological_Process_2023,Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),2/43,0.0195637897091908,0.0871616311946441,0,0,9.885017421602788,38.888398778373954,TNFAIP3;ICAM1
GO_Biological_Process_2023,Positive Regulation Of Biosynthetic Process (GO:0009891),2/44,0.0204294838615153,0.0906657326412211,0,0,9.649173955296405,37.54277574025534,CXCL8;APOE
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),12/1243,0.0211348015579247,0.0934337752271189,0,0,2.068052581050144,7.976135992865762,ZEB2;DTX3L;STAT1;IRF1;NAMPT;IRF7;NLRC5;SPP1;APOE;FOS;PARP9;JUNB
GO_Biological_Process_2023,Triglyceride Metabolic Process (GO:0006641),2/45,0.0213109604144821,0.093850191056085,0,0,9.424299952539156,36.26973658038426,APOC1;APOE
GO_Biological_Process_2023,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),2/46,0.0222080432575084,0.096671995797434,0,0,9.20964749536178,35.063897787087264,GBP5;CLEC7A
GO_Biological_Process_2023,Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),2/46,0.0222080432575084,0.096671995797434,0,0,9.20964749536178,35.063897787087264,IFI6;PLAUR
GO_Biological_Process_2023,Epithelial Cell Migration (GO:0010631),2/46,0.0222080432575084,0.096671995797434,0,0,9.20964749536178,35.063897787087264,ZEB2;STAT1
GO_Biological_Process_2023,Secondary Alcohol Metabolic Process (GO:1902652),2/47,0.0231205576171507,0.096671995797434,0,0,9.004535147392291,33.92038210413699,APOE;APOL2
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),2/47,0.0231205576171507,0.096671995797434,0,0,9.004535147392291,33.92038210413699,CLEC7A;HLA-DQA1
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),2/48,0.0240483300532171,0.096671995797434,0,0,8.808340727595386,32.83476119194659,PLAUR;PMAIP1
GO_Biological_Process_2023,Positive Regulation Of Defense Response (GO:0031349),3/124,0.0243385983169026,0.096671995797434,0,0,5.055550822186248,18.78486863700217,GBP5;CCL3;IFI35
GO_Biological_Process_2023,Protein Dephosphorylation (GO:0006470),3/124,0.0243385983169026,0.096671995797434,0,0,5.055550822186248,18.78486863700217,PPP1R15A;DUSP5;DUSP1
GO_Biological_Process_2023,Negative Regulation Of Erythrocyte Differentiation (GO:0045647),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,ZFP36
GO_Biological_Process_2023,"CD4-positive, Alpha-Beta T Cell Activation (GO:0035710)",1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,RSAD2
GO_Biological_Process_2023,Negative Regulation Of Lipoprotein Lipase Activity (GO:0051005),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,APOC1
GO_Biological_Process_2023,Negative Regulation Of Meiotic Cell Cycle (GO:0051447),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,DUSP1
GO_Biological_Process_2023,Negative Regulation Of Monocyte Chemotaxis (GO:0090027),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,DUSP1
GO_Biological_Process_2023,Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,IRF7
GO_Biological_Process_2023,Regulation Of Interleukin-1-Mediated Signaling Pathway (GO:2000659),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,IL1RN
GO_Biological_Process_2023,Regulation Of Macrophage Apoptotic Process (GO:2000109),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,IRF7
GO_Biological_Process_2023,Negative Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034136),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,TNFAIP3
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Checkpoint (GO:1903504),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,DUSP1
GO_Biological_Process_2023,"Nucleotide-Binding Domain, Leucine Rich Repeat Containing Receptor Signaling Pathway (GO:0035872)",1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,TNFAIP3
GO_Biological_Process_2023,Cellular Response To Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,ZFP36
GO_Biological_Process_2023,Regulation Of Transmission Of Nerve Impulse (GO:0051969),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,TYMP
GO_Biological_Process_2023,Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,ZFP36
GO_Biological_Process_2023,Response To Testosterone (GO:0033574),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,SPP1
GO_Biological_Process_2023,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902043),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,PMAIP1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-18 Production (GO:0032741),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,GBP5
GO_Biological_Process_2023,Positive Regulation Of Receptor Binding (GO:1900122),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,B2M
GO_Biological_Process_2023,Positive Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034157),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,RSAD2
GO_Biological_Process_2023,Lipoprotein Metabolic Process (GO:0042157),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,APOE
GO_Biological_Process_2023,Protection From Natural Killer Cell Mediated Cytotoxicity (GO:0042270),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,HLA-E
GO_Biological_Process_2023,Mesenchymal Cell Differentiation Involved In Kidney Development (GO:0072161),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,STAT1
GO_Biological_Process_2023,Natural Killer Cell Degranulation (GO:0043320),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,FCGR3A
GO_Biological_Process_2023,Negative Regulation Of PERK-mediated Unfolded Protein Response (GO:1903898),1/5,0.0247535287182936,0.096671995797434,0,0,50.24242424242424,185.83603697375267,PPP1R15A
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),8/705,0.0249639993971266,0.096671995797434,0,0,2.395733266795584,8.841023625463304,STAT1;CEACAM5;TNFSF10;PLAUR;IFI6;PMAIP1;IFIT3;IFIT2
GO_Biological_Process_2023,Antibacterial Humoral Response (GO:0019731),2/49,0.0249911884332231,0.096671995797434,0,0,8.620495006513243,31.803005852102093,HLA-A;HLA-E
GO_Biological_Process_2023,Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157),2/49,0.0249911884332231,0.096671995797434,0,0,8.620495006513243,31.803005852102093,CEACAM5;ICAM1
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),2/49,0.0249911884332231,0.096671995797434,0,0,8.620495006513243,31.803005852102093,PLAUR;IFI6
GO_Biological_Process_2023,Regulation Of Interleukin-12 Production (GO:0032655),2/50,0.025948961945953,0.1000389273673949,0,0,8.44047619047619,30.82144266223132,CLEC7A;TIGIT
GO_Biological_Process_2023,Cholesterol Transport (GO:0030301),2/51,0.0269214810715392,0.1027503194230414,0,0,8.26780508121616,29.886716110404755,APOC1;APOE
GO_Biological_Process_2023,Regulated Exocytosis (GO:0045055),2/51,0.0269214810715392,0.1027503194230414,0,0,8.26780508121616,29.886716110404755,RAB11FIP1;PLEK
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),2/51,0.0269214810715392,0.1027503194230414,0,0,8.26780508121616,29.886716110404755,DUSP1;APOE
GO_Biological_Process_2023,Regulation Of Protein Localization To Nucleus (GO:1900180),2/52,0.0279085775805053,0.1028104638987925,0,0,8.10204081632653,28.995755414400413,DTX3L;PARP9
GO_Biological_Process_2023,Regulation Of Proteolysis (GO:0030162),2/52,0.0279085775805053,0.1028104638987925,0,0,8.10204081632653,28.995755414400413,SERPINB13;PLAUR
GO_Biological_Process_2023,Protein Homotetramerization (GO:0051289),2/53,0.0289100845392208,0.1028104638987925,0,0,7.942777110844338,28.14574537420548,GBP5;B2M
GO_Biological_Process_2023,Regulation Of Digestive System Process (GO:0044058),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,TYMP
GO_Biological_Process_2023,Regulation Of Entry Of Bacterium Into Host Cell (GO:2000535),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,CXCL8
GO_Biological_Process_2023,RIG-I Signaling Pathway (GO:0039529),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,OAS3
GO_Biological_Process_2023,Negative Regulation Of p38MAPK Cascade (GO:1903753),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,DUSP1
GO_Biological_Process_2023,Negative Regulation Of Plasminogen Activation (GO:0010757),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,PLAU
GO_Biological_Process_2023,Regulation Of Inositol Phosphate Biosynthetic Process (GO:0010919),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,PLEK
GO_Biological_Process_2023,Negative Regulation Of Response To Type II Interferon (GO:0060331),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,PARP14
GO_Biological_Process_2023,Negative Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060336),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,PARP14
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class I (GO:0042590),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,HLA-A
GO_Biological_Process_2023,Regulation Of Nucleotide-Binding Oligomerization Domain Containing 2 Signaling Pathway (GO:0070432),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,SLC15A3
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)",1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,ZFP36
GO_Biological_Process_2023,Cellular Response To Interleukin-9 (GO:0071355),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,STAT1
GO_Biological_Process_2023,Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034155),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,RSAD2
GO_Biological_Process_2023,Cholesterol Catabolic Process (GO:0006707),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,APOE
GO_Biological_Process_2023,Positive Regulation Of Amyloid-Beta Clearance (GO:1900223),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,APOE
GO_Biological_Process_2023,Positive Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902237),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,PMAIP1
GO_Biological_Process_2023,Sterol Catabolic Process (GO:0016127),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,APOE
GO_Biological_Process_2023,Toll-Like Receptor 3 Signaling Pathway (GO:0034138),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,OAS1
GO_Biological_Process_2023,Interleukin-9-Mediated Signaling Pathway (GO:0038113),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,STAT1
GO_Biological_Process_2023,Positive Regulation Of Steroid Metabolic Process (GO:0045940),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,APOE
GO_Biological_Process_2023,Macrophage Derived Foam Cell Differentiation (GO:0010742),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,STAT1
GO_Biological_Process_2023,Receptor-Mediated Virion Attachment To Host Cell (GO:0046813),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,ICAM1
GO_Biological_Process_2023,Regulation Of MDA-5 Signaling Pathway (GO:0039533),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,DDX60
GO_Biological_Process_2023,Regulation Of MHC Class I Biosynthetic Process (GO:0045343),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,NLRC5
GO_Biological_Process_2023,Regulation Of T-helper Cell Differentiation (GO:0045622),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,JUNB
GO_Biological_Process_2023,Regulation Of Adiponectin Secretion (GO:0070163),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,RAB11FIP1
GO_Biological_Process_2023,Regulation Of Cell Adhesion Molecule Production (GO:0060353),1/6,0.0296309633944118,0.1028104638987925,0,0,40.19191919191919,141.432767389918,CXCL8
GO_Biological_Process_2023,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),2/54,0.029925836282038,0.1035198868366571,0,0,7.789638932496075,27.33410071093129,TNFAIP3;ISG15
GO_Biological_Process_2023,Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344),2/55,0.0309556684055239,0.1064391601331079,0,0,7.642279553330766,26.55844340345009,ZFP36;CXCL8
GO_Biological_Process_2023,Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),2/55,0.0309556684055239,0.1064391601331079,0,0,7.642279553330766,26.55844340345009,PARP9;PARP14
GO_Biological_Process_2023,Pattern Recognition Receptor Signaling Pathway (GO:0002221),2/56,0.0319994177727201,0.1093711443276554,0,0,7.500377928949358,25.81658262777106,IFIH1;CTSS
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),2/56,0.0319994177727201,0.1093711443276554,0,0,7.500377928949358,25.81658262777106,CXCL8;B2M
GO_Biological_Process_2023,Signal Transduction In Response To DNA Damage (GO:0042770),2/57,0.03305692249429,0.1102918026102647,0,0,7.363636363636363,25.106496966632545,DTX3L;PARP9
GO_Biological_Process_2023,Regulation Of Calcium Ion Transport (GO:0051924),2/57,0.03305692249429,0.1102918026102647,0,0,7.363636363636363,25.106496966632545,CCL4;CCL3
GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),2/58,0.0341280219187038,0.1102918026102647,0,0,7.231778425655976,24.426318589638807,CCL3;ISG15
GO_Biological_Process_2023,Regulation Of Chemokine (C-C Motif) Ligand 5 Production (GO:0071649),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,OAS3
GO_Biological_Process_2023,Negative Regulation Of Leukocyte Proliferation (GO:0070664),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,TNFAIP3
GO_Biological_Process_2023,Regulation Of Extent Of Cell Growth (GO:0061387),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,APOE
GO_Biological_Process_2023,Negative Regulation Of Mitochondrial Membrane Potential (GO:0010917),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,PMAIP1
GO_Biological_Process_2023,Regulation Of Myeloid Leukocyte Differentiation (GO:0002761),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,IRF7
GO_Biological_Process_2023,Regulation Of Response To Wounding (GO:1903034),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,PLAU
GO_Biological_Process_2023,Positive Regulation Of CoA-transferase Activity (GO:1905920),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,APOE
GO_Biological_Process_2023,Regulation Of Vascular Wound Healing (GO:0061043),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,TNFAIP3
GO_Biological_Process_2023,Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,RSAD2
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Import (GO:0090280),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,CCL3
GO_Biological_Process_2023,Foam Cell Differentiation (GO:0090077),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,STAT1
GO_Biological_Process_2023,Positive Regulation Of Melanin Biosynthetic Process (GO:0048023),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,ZEB2
GO_Biological_Process_2023,Positive Regulation Of Myeloid Cell Apoptotic Process (GO:0033034),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,CDKN2A
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Proliferation (GO:0032819),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,HLA-E
GO_Biological_Process_2023,Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,APOE
GO_Biological_Process_2023,Positive Regulation Of Secondary Metabolite Biosynthetic Process (GO:1900378),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,ZEB2
GO_Biological_Process_2023,Protein Deubiquitination Involved In Ubiquitin-Dependent Protein Catabolic Process (GO:0071947),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,TNFAIP3
GO_Biological_Process_2023,Regulation Of Cdc42 Protein Signal Transduction (GO:0032489),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,APOE
GO_Biological_Process_2023,Regulation Of CoA-transferase Activity (GO:1905918),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,APOE
GO_Biological_Process_2023,Regulation Of Alpha-Beta T Cell Proliferation (GO:0046640),1/7,0.0344842492004146,0.1102918026102647,0,0,33.49158249158249,112.77461836050252,IRF1
